RespondentID,Engage,Develop,Teamwork & Trust,Sustainable Engagement
5348,21,11,7,10
5349,17,15,10,18
5350,25,15,11,16
5351,31,21,15,21
5352,24,15,16,16
5353,13,7,6,8
5354,27,22,12,17
5355,22,18,11,11
5356,22,15,11,12
5357,26,17,7,16
5358,20,9,8,14
5359,22,14,5,12
5360,28,11,8,16
5361,18,10,9,12
5362,10,6,5,10
5363,24,15,13,11
5364,19,10,5,13
5365,18,12,10,14
5366,40,25,10,27
5367,22,11,6,11
5368,34,21,13,18
5369,17,14,8,11
5370,35,25,10,22
5371,34,23,21,22
5372,23,15,14,24
5373,12,7,5,11
5374,17,9,5,10
5375,31,24,14,21
5376,24,13,13,17
5377,22,12,12,13
5378,20,14,13,14
5379,15,7,10,10
5380,22,11,5,13
5381,19,8,8,14
5382,23,16,7,15
5383,31,15,18,14
5384,28,21,15,19
5385,14,6,5,9
5386,21,13,0,10
5387,15,8,7,9
5388,14,6,6,10
5389,29,9,4,13
5390,24,13,9,13
5391,37,19,20,16
5392,28,15,13,13
5393,10,7,7,10
5394,17,8,6,10
5395,28,9,9,9
5396,36,26,18,11
5397,18,9,9,14
5398,17,9,11,12
5399,26,11,11,15
5400,12,7,6,9
5401,31,23,16,26
5402,11,11,7,11
5403,10,6,5,8
5404,22,12,10,13
5405,35,22,21,26
5406,13,12,10,15
5407,39,23,10,12
5408,16,6,5,8
5409,17,7,8,10
5410,11,7,6,11
5411,10,6,5,8
5412,23,8,6,10
5413,23,9,5,8
5414,26,22,13,10
5415,14,9,5,10
5416,15,8,7,9
5417,13,6,5,12
5418,28,16,10,15
5419,30,19,12,21
5420,18,17,16,17
5421,10,8,5,8
5422,19,8,11,20
5423,29,19,15,19
5424,22,11,8,20
5425,11,9,5,9
5426,20,14,11,12
5427,43,23,19,32
5428,25,14,16,16
5429,31,22,11,18
5430,14,9,6,9
5431,16,9,6,11
5432,20,11,8,15
5433,25,15,11,14
5434,21,12,7,13
5435,10,6,5,12
5436,15,6,6,10
5437,21,11,10,16
5438,17,6,6,8
5439,17,15,10,17
5440,23,13,11,22
5441,20,11,10,13
5442,18,7,6,10
5443,32,21,10,17
5444,15,9,7,11
5445,22,16,7,11
5446,27,11,6,17
5447,28,16,12,17
5448,26,14,11,18
5449,29,19,20,26
5450,31,17,12,20
5451,15,7,8,13
5452,24,14,15,22
5453,16,8,8,12
5454,22,10,9,18
5455,15,9,7,11
5456,14,8,5,12
5457,12,7,7,16
5458,28,11,9,15
5459,24,16,15,15
5460,29,16,12,17
5461,21,8,5,12
5462,13,4,4,8
5463,14,6,5,13
5464,30,19,12,11
5465,36,28,20,22
5466,37,27,16,16
5467,42,23,19,21
5468,19,9,5,11
5469,37,26,23,23
5470,37,20,14,19
5471,32,20,18,24
5472,23,10,14,14
5473,29,13,12,15
5474,21,14,14,22
5475,16,10,6,9
5476,18,8,8,13
5477,38,15,13,19
5478,19,11,6,12
5479,12,7,7,9
5480,19,13,8,13
5481,11,6,8,10
5482,14,6,4,10
5483,20,16,11,17
5484,46,27,21,38
5485,23,12,7,12
5486,10,6,5,8
5487,36,19,19,25
5488,27,15,15,16
5489,23,12,10,14
5490,19,13,7,19
5491,24,16,15,21
5492,24,9,12,18
5493,16,7,7,10
5494,21,18,12,20
5495,12,8,8,12
5496,29,21,17,18
5497,8,5,5,4
5498,20,12,9,18
5499,22,13,13,16
5500,13,7,6,9
5501,24,9,8,10
5502,16,13,10,14
5503,23,13,14,15
5504,27,18,15,22
5505,21,11,10,15
5506,29,20,20,27
5507,10,6,5,9
5508,17,10,7,14
5509,10,6,5,12
5510,19,15,8,12
5511,14,10,0,7
5512,13,6,5,8
5513,24,13,5,16
5514,20,7,9,11
5515,38,16,15,32
5516,25,15,13,21
5517,29,13,12,25
5518,37,21,16,20
5519,28,15,15,24
5520,14,7,5,9
5521,26,14,14,22
5522,18,11,9,11
5523,18,10,7,12
5524,19,14,9,17
5525,32,13,14,21
5526,29,16,12,19
5527,29,18,15,20
5528,35,18,16,22
5529,37,10,20,10
5530,21,9,5,13
5531,27,12,7,19
5532,23,9,7,16
5533,18,9,7,11
5534,22,10,9,11
5535,16,8,7,13
5536,19,10,10,14
5537,30,16,15,17
5538,19,10,10,14
5539,17,9,6,11
5540,17,14,12,12
5541,32,14,13,19
5542,28,12,11,15
5543,20,13,10,16
5544,13,7,6,8
5545,10,6,7,10
5546,39,22,15,17
5547,43,28,23,27
5548,10,9,6,8
5549,34,23,14,27
5550,19,9,7,11
5551,23,16,12,15
5552,16,16,9,14
5553,21,11,8,11
5554,25,16,8,15
5555,20,9,12,11
5556,29,18,14,14
5557,14,6,9,11
5558,18,11,11,10
5559,25,19,18,13
5560,13,11,9,13
5561,32,21,15,22
5562,27,11,18,22
5563,24,14,11,15
5564,31,16,9,20
5565,18,10,12,18
5566,23,12,11,11
5567,32,19,16,23
5568,19,10,15,14
5569,22,12,12,16
5570,31,14,13,21
5571,12,6,9,10
5572,25,18,15,22
5573,18,10,5,13
5574,20,10,6,10
5575,24,16,9,17
5576,21,12,9,17
5577,26,12,14,18
5578,27,18,13,25
5579,20,12,14,16
5580,29,16,21,17
5581,16,12,8,17
5582,28,18,13,15
5583,44,22,21,29
5584,18,3,7,12
5585,23,17,16,19
5586,16,6,4,11
5587,27,15,14,22
5588,15,9,6,12
5589,21,13,9,19
5590,39,26,18,30
5591,16,9,7,9
5592,30,16,10,19
5593,24,21,16,17
5594,14,3,4,10
5595,21,19,9,12
5596,29,16,18,16
5597,24,11,11,17
5598,19,10,14,15
5599,35,23,19,22
5600,13,9,6,8
5601,16,12,3,9
5602,9,4,3,9
5603,15,6,5,11
5604,18,12,12,11
5605,18,11,6,9
5606,27,19,12,13
5607,34,18,14,17
5608,38,24,18,22
5609,5,4,4,5
5610,15,6,6,11
5611,27,9,9,18
5612,30,19,16,13
5613,19,11,9,15
5614,27,18,14,21
5615,31,20,11,18
5616,18,7,6,11
5617,13,10,6,11
5618,23,12,9,16
5619,18,9,6,9
5620,22,17,9,11
5621,24,21,18,26
5622,22,12,10,21
5623,26,16,14,17
5624,10,6,5,8
5625,17,7,14,13
5626,24,10,7,13
5627,18,11,10,13
5628,22,13,9,14
5629,24,13,16,21
5630,10,6,5,12
5631,30,13,16,24
5632,17,9,6,10
5633,22,11,12,20
5634,21,12,12,19
5635,14,8,6,15
5636,20,12,10,13
5637,15,6,5,10
5638,12,5,4,9
5639,10,6,5,12
5640,17,10,12,14
5641,30,22,13,28
5642,20,11,5,14
5643,36,23,15,21
5644,12,10,6,10
5645,17,17,10,13
5646,24,16,13,18
5647,22,12,10,15
5648,17,10,10,16
5649,10,6,5,12
5650,38,20,15,22
5651,17,12,7,10
5652,17,11,6,11
5653,20,8,7,10
5654,29,23,16,14
5655,17,15,10,12
5656,14,7,7,8
5657,20,12,11,16
5658,26,16,14,15
5659,24,15,11,12
5660,11,8,6,10
5661,12,7,5,12
5662,19,9,8,13
5663,48,30,20,24
5664,38,22,18,27
5665,47,17,17,25
5666,19,13,8,8
5667,18,12,15,16
5668,35,23,16,23
5669,20,9,14,18
5670,20,10,9,15
5671,18,9,9,11
5672,47,27,20,37
5673,14,7,7,11
5674,24,15,12,22
5675,23,9,11,9
5676,27,15,17,19
5677,31,17,15,21
5678,21,10,6,10
5679,18,8,13,14
5680,20,14,8,18
5681,23,14,10,15
5682,42,21,16,23
5683,22,12,10,12
5684,26,12,15,16
5685,22,13,10,14
5686,30,19,12,24
5687,24,11,12,18
5688,40,21,19,25
5689,18,8,7,11
5690,10,6,5,8
5691,19,14,8,11
5692,22,9,7,11
5693,15,12,9,9
5694,30,23,17,12
5695,21,11,9,12
5696,29,24,19,13
5697,18,9,7,11
5698,24,18,11,13
5699,13,8,6,12
5700,26,22,13,16
5701,18,8,13,14
5702,9,5,4,7
5703,45,29,21,36
5704,22,15,11,17
5705,16,10,5,9
5706,12,9,7,12
5707,18,10,6,10
5708,10,6,5,8
5709,36,25,16,26
5710,19,13,8,8
5711,13,6,8,15
5712,29,13,18,24
5713,22,15,11,16
5714,24,10,12,9
5715,19,9,10,11
5716,19,11,9,14
5717,10,7,6,10
5718,25,15,12,17
5719,28,7,10,12
5720,19,10,9,14
5721,28,13,10,14
5722,16,9,8,12
5723,15,5,9,13
5724,24,21,20,21
5725,40,21,19,20
5726,34,11,7,11
5727,22,13,14,15
5728,15,7,8,15
5729,17,10,9,12
5730,25,14,10,13
5731,13,6,4,9
5732,18,12,12,17
5733,15,11,8,12
5734,17,8,7,14
5735,15,8,7,11
5736,12,10,8,13
5737,18,11,11,13
5738,13,6,5,8
5739,32,14,11,24
5740,30,15,20,14
5741,14,7,6,13
5742,23,15,13,14
5743,28,12,4,15
5744,36,17,17,16
5745,25,16,9,9
5746,14,8,6,9
5747,14,7,8,10
5748,39,20,18,27
5749,26,10,15,25
5750,24,13,13,11
5751,39,19,19,31
5752,29,21,16,16
5753,27,18,14,26
5754,26,13,16,16
5755,22,16,20,20
5756,42,22,10,31
5757,11,7,5,8
5758,43,25,21,33
5759,22,14,12,13
5760,12,8,6,10
5761,11,7,13,13
5762,29,20,20,22
5763,33,13,12,21
5764,24,13,8,15
5765,23,16,16,18
5766,43,18,15,27
5767,17,9,10,17
5768,16,7,5,10
5769,15,9,5,12
5770,21,16,17,23
5771,37,21,14,28
5772,14,9,8,12
5773,31,18,15,14
5774,35,19,18,20
5775,27,19,18,22
5776,34,21,19,26
5777,26,21,21,23
5778,13,5,5,9
5779,20,10,8,10
5780,10,6,5,10
5781,22,13,9,11
5782,15,8,6,9
5783,34,19,15,22
5784,10,6,6,10
5785,10,6,5,8
5786,16,7,5,10
5787,20,9,7,13
5788,29,22,16,16
5789,16,9,8,8
5790,19,8,10,14
5791,15,7,5,8
5792,15,9,8,7
5793,13,8,8,13
5794,35,22,16,23
5795,28,18,13,21
5796,18,14,7,11
5797,27,12,17,17
5798,19,11,8,9
5799,15,11,7,11
5800,34,21,12,15
5801,25,14,14,12
5802,25,15,12,17
5803,21,11,8,11
5804,26,17,13,18
5805,22,13,4,14
5806,35,21,18,20
5807,10,6,5,16
5808,20,12,12,19
5809,33,14,8,18
5810,22,12,11,15
5811,22,7,9,10
5812,24,16,14,16
5813,18,9,7,13
5814,27,16,14,26
5815,8,3,8,4
5816,48,17,17,22
5817,27,20,10,18
5818,24,15,17,23
5819,26,18,13,18
5820,21,13,9,13
5821,27,16,14,15
5822,33,21,14,20
5823,16,7,9,11
5824,24,12,9,19
5825,34,19,15,19
5826,33,18,20,30
5827,19,9,10,13
5828,14,7,5,11
5829,20,12,10,19
5830,33,22,12,16
5831,28,12,11,13
5832,15,10,8,14
5833,32,23,15,27
5834,25,17,13,19
5835,26,19,19,19
5836,15,6,7,10
5837,22,15,9,11
5838,44,28,24,33
5839,27,15,13,17
5840,27,19,17,19
5841,30,17,12,22
5842,14,10,7,10
5843,24,16,13,18
5844,30,17,16,27
5845,39,26,20,23
5846,17,6,5,8
5847,27,13,11,18
5848,38,19,19,21
5849,14,8,9,10
5850,23,10,7,11
5851,19,7,5,7
5852,25,18,13,16
5853,36,17,18,26
5854,21,9,4,10
5855,15,6,4,8
5856,20,13,0,11
5857,18,12,13,21
5858,21,11,9,8
5859,10,5,4,3
5860,41,22,20,24
5861,0,0,0,0
5862,10,6,5,10
5863,11,6,5,10
5864,20,11,9,18
5865,19,11,9,10
5866,14,6,5,11
5867,26,16,9,20
5868,18,8,8,10
5869,16,7,5,9
5870,12,11,9,12
5871,19,10,9,9
5872,19,7,7,9
5873,30,16,12,21
5874,23,11,10,11
5875,23,14,12,24
5876,19,11,8,15
5877,23,12,11,19
5878,21,12,12,17
5879,21,19,17,14
5880,23,7,6,9
5881,10,6,5,8
5882,18,9,11,26
5883,18,12,9,16
5884,28,17,21,23
5885,28,22,19,20
5886,22,10,9,12
5887,26,14,10,22
5888,23,13,10,14
5889,10,6,5,10
5890,25,16,10,18
5891,16,6,6,8
5892,14,5,5,8
5893,16,10,7,15
5894,41,22,13,24
5895,20,17,12,12
5896,16,11,9,15
5897,29,11,8,12
5898,15,7,9,14
5899,26,18,12,20
5900,19,10,8,12
5901,27,13,14,16
5902,30,12,8,18
5903,18,10,7,12
5904,20,12,7,11
5905,25,12,14,21
5906,16,8,6,13
5907,24,15,12,13
5908,26,17,16,19
5909,37,25,19,15
5910,24,22,16,18
5911,23,16,6,20
5912,15,7,7,8
5913,32,28,19,19
5914,23,11,15,17
5915,15,8,8,17
5916,18,9,6,13
5917,19,11,7,14
5918,30,13,8,17
5919,27,7,12,14
5920,39,26,18,32
5921,19,14,9,19
5922,29,17,16,22
5923,17,11,11,14
5924,26,16,12,16
5925,24,16,10,16
5926,28,21,12,17
5927,35,12,7,12
5928,11,12,5,12
5929,19,8,9,13
5930,23,15,11,15
5931,26,13,13,21
5932,14,6,5,8
5933,20,11,12,11
5934,27,10,11,16
5935,32,25,13,18
5936,27,16,11,11
5937,15,15,5,14
5938,14,9,5,12
5939,21,12,8,10
5940,17,9,7,14
5941,22,14,13,19
5942,25,10,8,13
5943,18,12,9,13
5944,31,13,13,16
5945,31,20,14,21
5946,29,11,11,16
5947,15,7,10,10
5948,13,7,7,9
5949,25,14,11,17
5950,22,9,11,16
5951,22,14,14,14
5952,20,12,9,15
5953,18,17,14,11
5954,16,14,15,12
5955,27,17,13,18
5956,22,11,8,15
5957,17,10,8,14
5958,14,7,5,13
5959,17,8,7,11
5960,27,15,11,20
5961,13,5,11,9
5962,20,7,10,16
5963,33,13,15,17
5964,24,17,14,16
5965,19,10,7,11
5966,18,7,6,11
5967,20,9,6,12
5968,10,6,5,10
5969,40,22,18,28
5970,16,8,6,11
5971,23,9,7,15
5972,18,10,8,12
5973,29,13,13,26
5974,22,12,20,16
5975,22,10,12,19
5976,38,14,12,19
5977,20,11,9,14
5978,14,6,5,8
5979,34,19,19,29
5980,23,11,9,16
5981,17,8,7,11
5982,22,11,13,19
5983,26,17,15,18
5984,15,6,8,15
5985,11,7,6,12
5986,27,21,16,14
5987,32,16,14,15
5988,19,11,10,11
5989,16,7,5,7
5990,10,6,5,8
5991,10,7,5,8
5992,35,16,14,15
5993,20,9,7,14
5994,23,18,11,17
5995,38,25,18,29
5996,22,8,8,8
5997,21,4,6,12
5998,18,9,8,12
5999,19,6,4,10
6000,15,7,5,10
6001,24,14,11,13
6002,14,6,5,8
6003,10,6,5,12
6004,22,16,8,11
6005,25,12,12,20
6006,24,12,10,22
6007,26,13,12,17
6008,17,9,7,11
6009,14,6,5,8
6010,13,8,8,8
6011,16,12,9,16
6012,20,11,8,10
6013,9,3,4,6
6014,30,17,14,20
6015,32,19,6,21
6016,28,18,19,26
6017,22,9,10,15
6018,14,7,5,9
6019,10,5,6,8
6020,22,15,15,16
6021,11,6,8,8
6022,17,11,9,14
6023,34,23,17,23
6024,17,8,8,10
6025,28,16,13,16
6026,35,25,17,24
6027,17,7,6,8
6028,42,22,17,29
6029,25,16,13,21
6030,17,8,8,13
6031,26,15,17,19
6032,14,6,6,12
6033,23,12,10,13
6034,44,29,20,30
6035,24,18,19,15
6036,22,13,9,13
6037,32,17,12,17
6038,29,16,9,16
6039,28,19,17,15
6040,23,19,8,18
6041,25,14,6,13
6042,17,14,6,14
6043,15,10,6,11
6044,10,6,5,8
6045,14,7,7,12
6046,19,14,14,20
6047,17,8,6,11
6048,21,17,10,16
6049,24,13,9,13
6050,21,11,9,10
6051,19,18,11,11
6052,15,15,8,15
6053,14,7,7,8
6054,24,12,13,22
6055,23,11,7,16
6056,16,10,9,12
6057,23,12,10,16
6058,9,6,5,8
6059,13,7,7,9
6060,23,21,10,21
6061,25,21,21,21
6062,15,7,9,12
6063,28,8,5,17
6064,21,11,8,13
6065,16,11,12,12
6066,31,18,18,23
6067,14,6,5,11
6068,17,12,6,10
6069,22,14,15,18
6070,23,13,10,14
6071,18,12,8,13
6072,25,12,7,14
6073,11,7,5,11
6074,15,12,6,17
6075,21,12,4,14
6076,29,17,14,21
6077,14,10,9,10
6078,16,11,11,15
6079,17,7,5,12
6080,17,8,9,11
6081,33,15,14,21
6082,27,20,13,18
6083,13,6,6,9
6084,20,12,13,16
6085,49,27,16,30
6086,22,16,10,19
6087,16,11,4,19
6088,13,8,5,9
6089,16,16,13,11
6090,30,13,14,13
6091,18,9,9,15
6092,22,10,8,13
6093,19,10,8,11
6094,26,13,9,14
6095,24,15,10,12
6096,17,9,10,13
6097,17,6,7,9
6098,24,8,8,15
6099,14,10,10,9
6100,19,8,6,11
6101,10,6,5,8
6102,13,8,6,13
6103,18,8,7,9
6104,35,24,14,27
6105,18,6,5,10
6106,18,5,11,10
6107,15,7,12,14
6108,31,19,16,17
6109,22,11,9,13
6110,9,6,4,7
6111,15,10,6,12
6112,20,13,12,15
6113,22,17,9,13
6114,23,13,11,17
6115,16,8,7,11
6116,24,11,10,22
6117,31,17,12,16
6118,23,14,9,10
6119,21,8,12,10
6120,20,9,8,10
6121,18,6,4,8
6122,24,18,5,10
6123,18,11,6,11
6124,15,9,8,13
6125,34,13,11,18
6126,16,6,10,12
6127,41,24,18,26
6128,24,15,11,18
6129,27,15,9,17
6130,43,15,9,24
6131,30,19,9,18
6132,24,14,12,17
6133,21,14,15,18
6134,21,12,8,16
6135,19,12,11,17
6136,22,17,7,11
6137,20,12,11,16
6138,45,27,25,37
6139,19,13,9,16
6140,27,13,10,13
6141,19,10,11,16
6142,25,24,18,21
6143,23,8,7,10
6144,23,10,8,17
6145,21,13,10,14
6146,23,10,11,17
6147,24,14,12,15
6148,16,8,5,9
6149,21,10,10,14
6150,25,10,8,11
6151,12,7,8,11
6152,15,6,6,12
6153,23,13,13,11
6154,24,11,13,18
6155,18,10,9,10
6156,27,14,11,17
6157,10,6,5,8
6158,15,8,7,12
6159,26,13,9,17
6160,22,11,10,11
6161,34,23,14,25
6162,37,20,15,24
6163,12,10,13,18
6164,8,10,2,10
6165,29,14,13,14
6166,13,6,6,10
6167,20,13,10,16
6168,35,23,19,21
6169,33,16,17,27
6170,27,16,15,20
6171,29,12,10,19
6172,24,15,11,19
6173,18,8,6,11
6174,34,15,9,17
6175,10,6,5,8
6176,13,7,5,9
6177,18,11,9,11
6178,33,16,12,14
6179,17,7,6,10
6180,15,7,5,9
6181,10,6,5,8
6182,13,4,5,5
6183,20,12,12,18
6184,15,10,0,8
6185,19,12,7,12
6186,15,10,8,10
6187,27,12,9,14
6188,31,18,14,22
6189,10,6,5,8
6190,14,8,6,11
6191,20,12,6,15
6192,23,17,9,16
6193,20,12,10,16
6194,15,13,11,17
6195,40,19,17,26
6196,18,8,6,11
6197,29,20,14,18
6198,20,9,9,16
6199,27,20,18,22
6200,13,9,6,10
6201,21,19,16,16
6202,30,21,16,18
6203,15,7,5,13
6204,15,6,5,8
6205,24,13,13,15
6206,29,14,12,19
6207,34,24,14,20
6208,10,4,4,7
6209,40,26,22,29
6210,24,8,10,16
6211,31,19,15,20
6212,11,7,5,9
6213,23,13,10,16
6214,17,8,7,9
6215,28,14,12,17
6216,18,11,9,12
6217,15,8,5,11
6218,42,30,22,32
6219,32,12,8,17
6220,20,14,10,13
6221,23,10,10,13
6222,15,7,5,8
6223,15,9,6,10
6224,18,7,8,17
6225,14,7,6,10
6226,33,24,13,14
6227,14,8,8,13
6228,14,8,8,9
6229,24,14,13,15
6230,24,9,13,22
6231,18,15,15,20
6232,17,9,9,11
6233,40,24,14,27
6234,25,14,9,16
6235,17,8,6,16
6236,14,7,6,9
6237,26,16,18,15
6238,14,10,8,11
6239,14,9,6,10
6240,32,18,19,22
6241,13,8,5,8
6242,16,9,11,16
6243,21,14,11,16
6244,22,10,8,11
6245,17,11,6,12
6246,18,10,6,9
6247,23,11,13,15
6248,23,11,16,17
6249,22,12,13,12
6250,28,16,14,19
6251,18,11,15,12
6252,17,8,9,9
6253,20,10,10,16
6254,13,6,7,10
6255,24,22,15,21
6256,10,7,6,9
6257,29,13,11,14
6258,12,6,5,10
6259,19,12,15,9
6260,19,12,7,17
6261,16,14,9,18
6262,25,10,15,18
6263,26,14,8,13
6264,29,22,15,26
6265,30,11,11,16
6266,16,8,10,11
6267,13,6,5,8
6268,18,9,9,9
6269,14,6,6,9
6270,29,18,16,18
6271,23,19,17,11
6272,34,16,16,18
6273,19,11,8,15
6274,28,18,17,23
6275,25,13,14,15
6276,20,13,13,18
6277,16,8,8,13
6278,38,26,16,24
6279,20,18,12,15
6280,33,18,15,20
6281,32,15,14,20
6282,22,13,15,20
6283,20,9,7,13
6284,22,10,11,20
6285,25,18,15,19
6286,17,9,7,14
6287,19,12,11,19
6288,25,17,13,22
6289,34,20,16,17
6290,28,13,11,15
6291,26,11,9,18
6292,14,8,7,13
6293,31,20,18,21
6294,17,8,6,13
6295,25,7,6,17
6296,15,10,9,17
6297,13,10,10,23
6298,28,17,14,19
6299,13,6,5,12
6300,19,9,10,15
6301,18,9,9,13
6302,23,15,13,13
6303,24,14,12,21
6304,12,4,6,9
6305,19,10,9,10
6306,32,14,14,19
6307,10,7,5,8
6308,17,7,7,9
6309,32,25,18,16
6310,23,11,8,15
6311,19,11,10,12
6312,10,6,5,8
6313,27,13,16,14
6314,17,12,14,19
6315,21,14,9,13
6316,24,11,7,16
6317,22,14,12,20
6318,14,7,6,10
6319,19,7,6,14
6320,11,6,5,9
6321,26,14,9,15
6322,23,14,8,12
6323,42,27,22,30
6324,21,12,11,16
6325,27,18,15,22
6326,15,10,10,13
6327,22,12,9,12
6328,17,6,9,12
6329,19,8,6,12
6330,37,25,19,24
6331,35,24,19,23
6332,30,18,14,28
6333,11,7,5,10
6334,32,16,16,19
6335,29,18,16,22
6336,38,23,21,26
6337,10,6,5,8
6338,32,22,18,24
6339,30,21,13,21
6340,20,12,13,12
6341,18,9,5,10
6342,13,7,5,8
6343,35,28,17,16
6344,25,11,7,14
6345,10,6,5,8
6346,10,6,5,8
6347,17,12,5,14
6348,27,17,13,15
6349,18,8,6,14
6350,29,15,11,13
6351,18,8,7,13
6352,27,14,12,27
6353,12,9,8,10
6354,37,22,15,19
6355,28,19,17,15
6356,14,8,8,9
6357,14,6,5,10
6358,21,26,13,14
6359,27,22,14,19
6360,39,27,24,25
6361,19,11,12,19
6362,29,15,11,12
6363,20,11,11,13
6364,16,8,6,11
6365,33,15,11,15
6366,21,14,7,14
6367,10,6,5,9
6368,16,8,8,11
6369,21,11,5,14
6370,21,7,9,12
6371,23,13,11,19
6372,22,13,8,15
6373,26,14,14,22
6374,20,9,6,8
6375,21,11,8,15
6376,14,10,7,11
6377,31,17,16,22
6378,16,8,6,9
6379,21,10,8,11
6380,30,19,14,16
6381,10,6,6,8
6382,16,6,7,8
6383,13,8,7,8
6384,11,8,5,10
6385,13,8,7,10
6386,22,14,9,12
6387,26,16,13,20
6388,17,9,9,18
6389,18,8,6,10
6390,17,10,9,13
6391,22,7,15,16
6392,22,12,12,17
6393,10,10,5,10
6394,47,29,24,28
6395,19,10,10,10
6396,18,11,10,11
6397,17,10,7,14
6398,24,15,15,13
6399,25,12,10,18
6400,25,14,5,14
6401,16,11,7,11
6402,22,14,10,17
6403,14,7,7,13
6404,21,13,16,16
6405,14,11,7,11
6406,24,9,7,12
6407,33,16,16,21
6408,10,6,5,8
6409,26,16,13,20
6410,31,24,21,29
6411,12,6,5,8
6412,19,9,10,13
6413,25,13,12,14
6414,26,17,18,20
6415,21,8,5,11
6416,18,10,9,13
6417,22,9,7,15
6418,20,9,10,14
6419,19,9,9,12
6420,18,12,13,26
6421,30,16,17,21
6422,23,15,17,23
6423,15,8,8,15
6424,39,27,16,20
6425,17,7,12,11
6426,33,18,16,19
6427,39,29,21,29
6428,27,15,13,19
6429,22,12,9,10
6430,27,10,8,13
6431,12,7,8,10
6432,14,10,4,8
6433,18,10,5,13
6434,20,14,12,14
6435,21,7,9,9
6436,37,27,20,30
6437,26,16,13,18
6438,27,19,20,21
6439,27,14,8,17
6440,18,10,9,12
6441,23,11,14,18
6442,31,15,14,21
6443,23,15,10,20
6444,14,9,9,16
6445,38,28,21,26
6446,23,9,9,13
6447,20,12,14,19
6448,36,12,11,22
6449,25,13,10,14
6450,29,14,15,14
6451,10,6,5,8
6452,22,11,10,15
6453,22,14,10,15
6454,39,20,17,21
6455,23,20,15,19
6456,16,11,10,10
6457,18,11,11,14
6458,26,12,15,10
6459,15,7,9,9
6460,26,18,13,26
6461,28,17,14,17
6462,11,6,6,9
6463,16,7,5,8
6464,30,20,18,21
6465,18,11,7,14
6466,22,14,12,13
6467,32,16,13,14
6468,17,10,7,9
6469,21,9,8,9
6470,24,12,10,19
6471,16,7,5,9
6472,26,13,15,19
6473,24,10,8,13
6474,24,19,5,16
6475,24,9,11,12
6476,23,14,11,14
6477,14,4,6,9
6478,40,17,21,29
6479,38,21,20,27
6480,24,10,9,16
6481,34,15,12,20
6482,22,14,11,11
6483,28,16,11,10
6484,26,19,14,19
6485,15,8,7,12
6486,22,13,11,13
6487,10,6,5,8
6488,10,6,4,8
6489,36,24,8,18
6490,33,23,12,14
6491,25,14,10,18
6492,36,19,20,24
6493,32,17,16,16
6494,20,8,5,10
6495,24,14,12,15
6496,41,28,18,31
6497,26,20,11,18
6498,15,5,5,7
6499,16,7,5,13
6500,12,13,10,12
6501,27,16,6,14
6502,35,21,17,31
6503,30,19,15,20
6504,29,17,15,19
6505,19,16,15,18
6506,25,18,13,29
6507,35,16,6,14
6508,16,9,9,12
6509,26,17,17,18
6510,22,9,7,12
6511,24,13,13,18
6512,21,11,10,16
6513,16,7,10,15
6514,30,16,11,18
6515,21,16,9,16
6516,18,14,8,18
6517,19,14,14,14
6518,35,26,20,20
6519,19,10,9,14
6520,41,21,20,28
6521,45,30,22,29
6522,35,17,16,17
6523,27,16,15,27
6524,24,12,7,12
6525,18,12,7,12
6526,26,12,12,16
6527,25,10,12,14
6528,15,8,6,9
6529,26,16,13,18
6530,12,7,25,12
6531,26,17,16,10
6532,33,19,9,17
6533,10,6,5,8
6534,10,7,5,10
6535,30,20,15,23
6536,16,7,5,13
6537,10,6,5,8
6538,23,13,8,16
6539,28,6,6,12
6540,20,11,9,13
6541,16,13,6,12
6542,19,10,6,18
6543,12,11,11,9
6544,11,4,6,7
6545,12,6,5,10
6546,31,13,13,22
6547,24,8,3,6
6548,27,20,15,16
6549,15,8,8,10
6550,39,21,22,30
6551,20,13,10,17
6552,34,20,15,19
6553,24,20,11,15
6554,27,17,10,21
6555,14,9,8,12
6556,28,18,12,20
6557,18,9,11,9
6558,16,7,9,8
6559,30,11,3,11
6560,18,12,12,16
6561,15,10,10,10
6562,10,6,6,9
6563,32,14,12,14
6564,19,9,10,12
6565,10,6,5,8
6566,26,15,9,20
6567,31,15,10,21
6568,47,26,16,25
6569,28,17,13,19
6570,21,13,8,14
6571,19,10,11,11
6572,50,30,25,34
6573,17,11,6,10
6574,25,16,10,19
6575,18,11,7,19
6576,18,11,10,16
6577,16,8,6,9
6578,28,13,11,19
6579,18,13,12,18
6580,15,8,8,10
6581,24,11,14,20
6582,18,8,9,13
6583,18,8,6,12
6584,34,14,16,16
6585,16,8,10,15
6586,8,3,7,8
6587,23,14,14,19
6588,24,7,9,16
6589,22,14,13,22
6590,24,15,11,15
6591,21,11,8,18
6592,23,12,11,19
6593,10,5,5,8
6594,23,18,12,19
6595,25,14,14,21
6596,24,14,10,14
6597,17,8,6,13
6598,19,8,8,11
6599,10,6,5,8
6600,32,20,10,24
6601,10,6,5,8
6602,10,6,5,10
6603,23,13,8,10
6604,31,14,12,11
6605,15,10,5,8
6606,28,19,14,20
6607,20,11,8,15
6608,19,9,9,13
6609,26,11,11,19
6610,26,16,16,22
6611,17,11,8,15
6612,22,13,11,17
6613,16,11,7,11
6614,20,10,11,18
6615,20,6,6,8
6616,26,19,18,22
