Team,IsHome,Opponent,Result,IsOT,TeamScore,OpponentScore,ResultDifferential,Year,Month,Season,Rest,2PPctAllowed,3PPctAllowed,PTSAllowed,ORBAllowed,DRBAllowed,TRBAllowed,STLAllowed,BLKAllowed,TOVForced,PFForced,PossAllowed,2PPct,3PPct,FTPct,PTS,ORB,DRB,TRB,STL,BLK,TOV,PF,Poss,DefRating,OffRating,oppmRest,2PPctAllowed_Opp,3PPctAllowed_Opp,PTSAllowed_Opp,ORBAllowed_Opp,DRBAllowed_Opp,TRBAllowed_Opp,STLAllowed_Opp,BLKAllowed_Opp,TOVForced_Opp,PFForced_Opp,PossAllowed_Opp,2PPct_Opp,3PPct_Opp,FTPct_Opp,PTS_Opp,ORB_Opp,DRB_Opp,TRB_Opp,STL_Opp,BLK_Opp,TOV_Opp,PF_Opp,Poss_Opp,DefRating_Opp,OffRating_Opp
BOS,1,UTA,1,0,94,82,12,2012,3,2011,2,0.422764228,0.262295082,88.6,12.8,31.6,44.4,6,5.6,12.4,18.2,97.42,0.507836991,0.3125,0.803738318,94,4.6,34.6,39.2,7.6,7.2,11.6,19.2,79.765,90.94641757,117.8461731,2,0.462603878,0.284090909,104.2,15.4,32.8,48.2,7.6,5.2,14,21.6,106.02,0.494791667,0.311688312,0.74796748,108.8,14.8,34.2,49,8,7.8,14,23.8,104.685,98.28334277,103.9308401
ATL,0,ORL,0,0,89,93,-4,2010,11,2010,1,0.479779412,0.330827068,98.375,11.75,27.125,38.875,7.125,5,12,21.875,94.94375,0.55257732,0.306569343,0.813397129,104,9.875,32.625,42.5,5.125,5.75,14.375,19.875,85.659375,103.613982,121.4111123,2,0.424,0.378640777,88.66666667,8.166666667,30.66666667,38.83333333,6.333333333,4,14,25.66666667,83.4125,0.515822785,0.322981366,0.668571429,99.83333333,11.16666667,35.33333333,46.5,6.166666667,5.333333333,13.66666667,18,90.85416667,106.2990159,109.8830543
DAL,1,MIN,1,0,109,103,6,2007,11,2007,2,0.47357513,0.376681614,98.4,11.13333333,30.06666667,41.2,6.066666667,4.066666667,13.66666667,22.53333333,89.71333333,0.503225806,0.326923077,0.830588235,102.9333333,10.53333333,31.8,42.33333333,5.866666667,5.533333333,11.8,22.86666667,91.525,109.682693,112.4647182,2,0.5,0.342105263,101.1538462,10.07692308,29.46153846,39.53846154,7.923076923,4.384615385,14,19.23076923,86.66153846,0.469893743,0.367924528,0.718518519,94.15384615,12.23076923,28.46153846,40.69230769,7.769230769,4.615384615,15.61538462,25.92307692,87.94230769,116.722883,107.063197
DEN,0,OKC,0,0,93,117,-24,2015,11,2015,2,0.473988439,0.323943662,99,11.66666667,36,47.66666667,9.666666667,8,17.33333333,22,89.125,0.409574468,0.346153846,0.719298246,92,13.33333333,31.66666667,45,8,5.666666667,16,23.33333333,95.025,111.0799439,96.8166272,2,0.465437788,0.351351351,111.6666667,11.66666667,28.33333333,40,9.666666667,7.333333333,14,22,105.75,0.516587678,0.394366197,0.846153846,122.6666667,15.33333333,37,52.33333333,8,7.666666667,19.33333333,23.33333333,102.35,105.5949567,119.8501873
PHI,0,MIL,0,0,91,95,-4,2003,11,2003,3,0.466880342,0.34439834,90.46666667,12.66666667,30.73333333,43.4,6.866666667,6.333333333,16.8,23.73333333,84.27666667,0.43768997,0.337349398,0.748837209,90.26666667,11.8,27.6,39.4,9.933333333,3.933333333,13.46666667,19.73333333,88.81666667,107.3448562,101.6325765,2,0.435466946,0.35678392,91.64285714,14.07142857,29.07142857,43.14285714,7.714285714,6.071428571,14,23.35714286,93.51964286,0.463705309,0.308080808,0.776280323,94.78571429,13.07142857,30.35714286,43.42857143,7.142857143,5.214285714,13.42857143,21.57142857,92.30178571,97.99316416,102.6910948
NOK,1,NYK,1,0,111,100,11,2006,2,2005,2,0.481377765,0.373134328,95.36065574,10.37704918,30.18032787,40.55737705,6.360655738,5.229508197,14.04918033,23.60655738,84.76967213,0.458675689,0.353130016,0.759124088,93.50819672,10.96721311,29.3442623,40.31147541,7.213114754,3.885245902,12.75409836,21.29508197,89.06393443,112.4938358,104.9899685,2,0.496035001,0.367309458,101.0163934,11.14754098,27.52459016,38.67213115,8.098360656,5.180327869,14,25.19672131,88.75696721,0.47125,0.340425532,0.727082242,95.57377049,12.93442623,28.47540984,41.40983607,7.131147541,3.393442623,16.90163934,25.62295082,87.25860656,113.8123537,109.5293339
MIL,0,PHI,1,1,109,108,1,2016,4,2015,2,0.502323523,0.351694915,103.2625,11.475,31.5375,43.0125,8.15,5.6125,14.7875,19.6375,91.1428125,0.494190405,0.347054076,0.747132714,99.15,10.475,31.1375,41.6125,8.225,5.8125,14.525,20.75,89.0090625,113.2974693,111.3931517,2,0.500588235,0.354950782,107.375,11.0125,36.425,47.4375,8.65,5.6625,14.4375,19.225,94.3515625,0.476672535,0.335011442,0.695628113,97.3125,9.575,31.9125,41.4875,8.275,6.025,15.6625,21.725,88.7540625,113.8030968,109.6428685
MIN,1,DEN,1,1,112,106,6,2018,4,2017,2,0.533924612,0.366104484,107.2804878,9.7875,32.0375,41.825,6.425,4.6625,14.5,20.8625,89.62375,0.518781142,0.356639566,0.804040404,109.5121951,10.275,31.5875,41.8625,8.3625,4.1875,11.725,18.225,96.0909375,122.6934825,116.8164271,2,0.524952622,0.377749577,108.5243902,9.675,31.775,41.45,7.95,4.8375,13.3875,20.65,92.57875,0.525186159,0.370662461,0.765957447,110,11.025,33.3625,44.3875,7.7,4.9375,14.3875,18.6625,93.8721875,120.1544631,120.1101231
IND,1,CLE,0,1,106,111,-5,2016,2,2015,2,0.486048915,0.329651657,100.125,11.0625,34.20833333,45.27083333,8.333333333,4.541666667,16.1875,21.10416667,90.80989583,0.483631455,0.349344978,0.751087903,102.6875,10.60416667,33.25,43.85416667,9.416666667,4.6875,14.79166667,19.66666667,92.76614583,110.2578073,110.695016,2,0.483238231,0.338506305,96.5106383,9.14893617,31.55319149,40.70212766,6.914893617,4.531914894,13.04255319,20.78723404,88.28351064,0.50690184,0.356269113,0.729601518,102.3617021,10.91489362,33.89361702,44.80851064,6.787234043,3.659574468,13,20.25531915,91.88617021,109.3189856,111.4005534
BOS,1,CLE,0,1,109,113,-4,2006,2,2005,3,0.477536598,0.355415352,99.66129032,11.41935484,28.75806452,40.17741935,8.532258065,4.741935484,14.32258065,22.91935484,90.54274194,0.493385214,0.355675676,0.744934446,97.43548387,10.09677419,29.5,39.59677419,7.064516129,5.435483871,16.25806452,24.74193548,83.79112903,110.0709877,116.2837701,2,0.479689067,0.354645355,95.44444444,9.984126984,28.96825397,38.95238095,6.698412698,4.619047619,12.93650794,22.6984127,87.74365079,0.489049145,0.340677966,0.734254144,98.36507937,11.96825397,30.66666667,42.63492063,6.936507937,4.968253968,13.66666667,21.25396825,90.10714286,108.7764682,109.1645748
NYK,0,POR,0,1,88,94,-6,2008,2,2007,2,0.510154062,0.355324074,100.7173913,11.36956522,29.73913043,41.10869565,7.695652174,5.456521739,12.63043478,21.30434783,90.97771739,0.466255567,0.330749354,0.71869783,94.58695652,12.56521739,29.41304348,41.97826087,6.347826087,2.347826087,14.54347826,21.52173913,90.675,110.7055598,104.3142614,2,0.472931563,0.333333333,95.32608696,12.69565217,29.73913043,42.43478261,6.065217391,3.782608696,12.36956522,20.93478261,92.94945652,0.472636816,0.389578164,0.769662921,96.17391304,10.36956522,29.82608696,40.19565217,5.52173913,4.47826087,12.60869565,20.06521739,87.48478261,102.5569062,109.9321621
DEN,1,OKC,0,1,129,132,-3,2016,11,2016,2,0.509021842,0.330666667,108.5625,9.0625,33.0625,42.125,8.8125,5.5625,11.6875,23.5,98.084375,0.464955577,0.3525,0.742222222,106.1875,12.625,37.4375,50.0625,6.5625,4.625,15.75,20.5625,98.546875,110.6827668,107.75329,2,0.490978158,0.359550562,106.4117647,9.941176471,32.58823529,42.52941176,8.529411765,5.705882353,14.52941176,19.35294118,94.65,0.497191011,0.343963554,0.748756219,106.8235294,10.52941176,34.76470588,45.29411765,8.058823529,5.294117647,15.52941176,21.05882353,94.87941176,112.4265871,112.5887349
SAS,0,CHI,1,1,104,95,9,2005,11,2005,2,0.461770624,0.335195531,90.06666667,10.4,28.53333333,38.93333333,8.133333333,4.6,13.06666667,19.86666667,86.23666667,0.474804031,0.429577465,0.725490196,95.73333333,11.46666667,31.4,42.86666667,6.4,6.866666667,15.06666667,20,84.55666667,104.4412663,113.2179603,2,0.451287794,0.30651341,99.28571429,11.71428571,32.64285714,44.35714286,7.142857143,5,15,25.21428571,93.8,0.463336876,0.37804878,0.765743073,103.9285714,11.35714286,32.92857143,44.28571429,6.5,4.642857143,13.5,25.71428571,96.1125,105.8483095,108.1322111
TOR,0,LAL,0,1,122,129,-7,2014,11,2014,2,0.501009421,0.347598253,100.16,11.14,31.48,42.62,7.04,4.96,13.78,20.3,90.7105,0.491718427,0.358490566,0.797318612,103.44,10.16,30.96,41.12,7.76,4.34,11.84,20.68,92.706,110.4172064,111.5785386,2,0.516946251,0.368020305,106.82,9.58,33.72,43.3,7.32,4.92,12.06,19.92,92.4525,0.46921944,0.331485588,0.736363636,99.48,12.02,31.58,43.6,7.06,4.42,12.36,21.78,97.095,115.5404126,102.4563572
GSW,0,LAL,1,1,127,123,4,2017,11,2017,2,0.477153558,0.346625767,107.1363636,10.95454545,31.31818182,42.27272727,9.045454545,4.181818182,14.68181818,18.31818182,98.05568182,0.570951586,0.397711016,0.815053763,117.3181818,8.909090909,36.45454545,45.36363636,8.818181818,8.5,16.22727273,21.09090909,88.94886364,109.2607401,131.8939636,2,0.5109375,0.329563813,108.6666667,10.52380952,35.9047619,46.42857143,8.619047619,5.285714286,15.57142857,20.71428571,96.21547619,0.518546556,0.31559633,0.708249497,106.5714286,9.904761905,36.23809524,46.14285714,8.333333333,5.857142857,16.66666667,22.14285714,93.33690476,112.9409436,114.1793044
NOH,0,MEM,1,1,120,118,2,2007,11,2007,2,0.464767616,0.34591195,91.3,10.1,31.4,41.5,6,4.1,14.4,20.1,86.47,0.462783172,0.457286432,0.78125,99.5,10.7,32.5,43.2,8.5,4.2,14.1,19.5,87.42,105.5857523,113.8183482,2,0.508802817,0.3984375,109,11.375,31.5,42.875,9.25,5.25,13.75,25.125,95.134375,0.479915433,0.403614458,0.745762712,103.875,10.625,31.75,42.375,5.25,4.625,17.25,21.375,87.2625,114.5747791,119.0373872
ORL,0,DAL,0,1,103,109,-6,2005,12,2005,2,0.485915493,0.331958763,92.25806452,9.903225806,28.41935484,38.32258065,7.967741935,4.774193548,13.48387097,22.70967742,84.13145161,0.45768653,0.416413374,0.726277372,91.48387097,11.06451613,29.48387097,40.5483871,6.903225806,4.161290323,14.58064516,22.5483871,84.11129032,109.6594231,108.7652687,2,0.468451243,0.354022989,93.81818182,10.66666667,27.39393939,38.06060606,6.363636364,5.060606061,13.48484848,24.27272727,86.75530303,0.485727656,0.35952381,0.761755486,98.72727273,12.93939394,29.90909091,42.84848485,7.454545455,5.939393939,13.33333333,23.33333333,90.86590909,108.1411493,108.6516095
HOU,1,CLE,1,1,105,103,2,2015,3,2014,2,0.492890995,0.304526749,104.3,12.5,33.6,46.1,9.6,3.9,15.9,22.1,96.455,0.511066398,0.331476323,0.716845878,106.5,12.9,31.9,44.8,9.6,6,15.9,23.6,95.8525,108.1333264,111.1082131,2,0.461322082,0.318548387,97.27272727,12.63636364,31,43.63636364,8.909090909,4.090909091,11.90909091,20.36363636,98.48863636,0.532743363,0.353107345,0.736220472,105.8181818,10.90909091,35.36363636,46.27272727,7.818181818,4.181818182,14.81818182,20.45454545,90.60454545,98.7654321,116.7912507
MIN,1,SEA,0,1,108,111,-3,2008,3,2007,2,0.50416547,0.340802988,100.862069,10.53448276,31.18965517,41.72413793,7.931034483,5.965517241,13.44827586,17.70689655,88.74612069,0.466735166,0.33512931,0.722175732,93.62068966,12.24137931,29.55172414,41.79310345,7.689655172,3.672413793,14.63793103,23.48275862,90.51077586,113.6523695,103.4359597,2,0.471082551,0.376029277,104.3050847,12.15254237,32.30508475,44.45762712,8.813559322,5.423728814,12.69491525,19.77966102,98.59533898,0.45787037,0.341258741,0.766666667,97,12.05084746,33.38983051,45.44067797,6.423728814,5.254237288,15.55932203,20.72881356,92.69915254,105.791091,104.6395758
MIA,0,CHI,0,1,88,95,-7,2014,3,2013,3,0.495992876,0.359913793,98.58333333,11.13333333,29.71666667,40.85,8.1,3.016666667,16.01666667,20.6,85.75583333,0.561896135,0.370114943,0.76079264,104.1,7.45,29.36666667,36.81666667,9.166666667,4.466666667,14.38333333,20.2,81.20291667,114.9581661,128.1973657,2,0.453336678,0.359724613,92.15873016,10.55555556,30.26984127,40.82539683,7.904761905,6.222222222,13.88888889,20.98412698,87.7452381,0.455693007,0.34057971,0.77176148,93.07936508,11.9047619,33.0952381,45,7.238095238,5.158730159,14.68253968,19.04761905,88.61944444,105.0298935,105.032666
MIA,0,DET,1,1,97,93,4,2001,3,2000,2,0.453062316,0.312664908,86.13559322,11.16949153,31.10169492,42.27118644,7.372881356,5.203389831,15.10169492,23.30508475,83.01186441,0.446666667,0.347432024,0.770616771,88.62711864,9.593220339,29.59322034,39.18644068,7.779661017,3.93220339,13.3559322,21.50847458,83.15974576,103.7629908,106.5745426,2,0.463835264,0.362700229,98.53448276,11.74137931,31.9137931,43.65517241,8.017241379,4.931034483,14.87931034,25.0862069,91.71422414,0.43842002,0.367208672,0.719559585,94.79310345,13.0862069,30.75862069,43.84482759,7.465517241,5.293103448,15.68965517,24.5862069,93.04137931,107.436424,101.8827366
SEA,0,CLE,1,1,101,99,2,2001,3,2000,2,0.476142388,0.347914547,98.40677966,12.96610169,29.81355932,42.77966102,8.440677966,6.254237288,14.42372881,22.98305085,93.44110169,0.471432232,0.374002281,0.724274406,97.66101695,12.57627119,30.38983051,42.96610169,8.271186441,4.966101695,15.61016949,21.55932203,90.18813559,105.3142331,108.2858807,2,0.453475643,0.361881785,95.55357143,12.23214286,29.41071429,41.64285714,8.553571429,6.732142857,14.30357143,21.66071429,90.56116071,0.456836327,0.32735426,0.753095412,91.67857143,12.30357143,30.42857143,42.73214286,7.982142857,5.589285714,16.03571429,23.80357143,87.44955357,105.5127504,104.8359513
CHH,0,SEA,0,1,89,92,-3,2002,3,2001,4,0.444047011,0.373737374,93.2,11.28333333,29.13333333,40.41666667,7.5,5.4,12.83333333,20.43333333,89.99666667,0.456341463,0.347765363,0.747849107,93.65,12.65,30.96666667,43.61666667,7.816666667,5.533333333,13.56666667,21.81666667,91.31208333,103.5593911,102.5603585,2,0.47756654,0.331460674,94.67741935,13.48387097,28.85483871,42.33870968,7.112903226,4.790322581,14.91935484,19.61290323,90.16048387,0.486769845,0.386342376,0.745967742,97.80645161,11.82258065,28.67741935,40.5,8.596774194,4.403225806,13.51612903,21.30645161,89.66129032,105.0098838,109.0843677
LAL,0,SAC,0,1,109,118,-9,2006,1,2005,3,0.468346457,0.329531052,95.81632653,11.51020408,29.55102041,41.06122449,6.224489796,4.612244898,13.24489796,23.7755102,91.40663265,0.483138781,0.341786108,0.740654206,99.20408163,12.06122449,30.6122449,42.67346939,7.102040816,4.591836735,13.16326531,23.63265306,92.79387755,104.8242603,106.9080033,2,0.491006627,0.352866242,99.10416667,11.77083333,30.52083333,42.29166667,8.1875,4.875,14.3125,23.27083333,90.60989583,0.489468405,0.359693878,0.782982045,99.52083333,9.75,29.6875,39.4375,7.083333333,3.416666667,13.9375,20.08333333,87.13489583,109.3745509,114.2146695
MEM,0,LAC,1,1,108,107,1,2004,1,2003,2,0.464057848,0.374245473,95.63888889,13.02777778,30.75,43.77777778,8.055555556,5.972222222,16.61111111,22.30555556,87.81180556,0.466862416,0.3312,0.72517321,96.52777778,13.94444444,28.05555556,42,9.972222222,7,14.47222222,23.25,94.48194444,108.913475,102.1653167,2,0.483391608,0.328185328,98.20588235,12.5,28.55882353,41.05882353,8.558823529,5.264705882,13.58823529,23.11764706,93.26029412,0.446635234,0.323144105,0.79004329,95.82352941,14.38235294,30.76470588,45.14705882,7.176470588,4.647058824,16.20588235,22.70588235,93.17352941,105.3029945,102.8441554
MEM,0,PHO,1,1,104,98,6,2010,12,2010,2,0.48813803,0.384773663,102.9130435,12.43478261,30.60869565,43.04347826,8.217391304,5.739130435,16,21.17391304,90.08369565,0.497515528,0.336538462,0.741284404,100.9130435,11.26086957,28.86956522,40.13043478,8.782608696,5.043478261,14.65217391,21.91304348,91.42934783,114.2415869,110.372704,1,0.524199046,0.376126126,109.9090909,13.09090909,31.22727273,44.31818182,7.772727273,4.318181818,15.31818182,24.36363636,95.73409091,0.520182788,0.376470588,0.746688742,108.7727273,10.72727273,28.31818182,39.04545455,7.045454545,4,14.27272727,20.86363636,92.35909091,114.8066377,117.7715439
UTA,0,SEA,1,1,93,92,1,2004,2,2003,1,0.45876441,0.35520362,90.47457627,10.54237288,25.81355932,36.3559322,8.237288136,6.423728814,14.81355932,24.52542373,81.60847458,0.455108359,0.329136691,0.742928975,89.13559322,13.45762712,27.42372881,40.88135593,7.016949153,6.050847458,15.61016949,25.18644068,85.775,110.8641924,103.9179169,1,0.476956056,0.35089568,98.68421053,13.59649123,30.19298246,43.78947368,7.736842105,4.614035088,14.45614035,20.66666667,92.69649123,0.466274752,0.37804878,0.755503145,97.47368421,11.29824561,28.24561404,39.54385965,8.245614035,5.263157895,13.80701754,21.49122807,89.24912281,106.4594886,109.2152854
MIN,0,DEN,0,1,101,103,-2,2012,2,2011,1,0.481323068,0.346439957,99.38461538,11.63461538,32,43.63461538,8.346153846,5.692307692,13.42307692,21.73076923,93.63365385,0.468690702,0.318957772,0.777863182,96.94230769,11.75,31.90384615,43.65384615,6.807692308,4.730769231,14.94230769,18.23076923,90.90336538,106.1419813,106.6432549,1,0.47847034,0.383966245,100.7735849,11.56603774,29.09433962,40.66037736,8.075471698,6.886792453,15.24528302,21.98113208,90.8754717,0.528244275,0.336198663,0.731044349,104.490566,10.88679245,31.83018868,42.71698113,8.320754717,5.075471698,15.26415094,19.47169811,89.6990566,110.8919525,116.4901505
DET,0,ATL,1,1,129,124,5,2001,4,2000,3,0.453353039,0.35016835,97.32911392,12.41772152,32.37974684,44.79746835,8.227848101,4.835443038,14.86075949,25.15189873,93.65031646,0.43917823,0.358348968,0.719200372,95.78481013,13.51898734,31.89873418,45.41772152,7.417721519,5.493670886,15.49367089,23.84810127,94.69272152,103.9282275,101.1532973,1,0.454917271,0.367924528,95.7625,12.55,30.7875,43.3375,8.45,6.225,14.0625,20.7,91.3665625,0.443489164,0.35627081,0.760795455,90.675,12.475,30.475,42.95,7.675,4.75,15.8,22.7,88.175,104.8113198,102.8352708
UTA,1,SAC,0,1,102,112,-10,2013,12,2013,1,0.504077094,0.37037037,101.9545455,11.22727273,32.09090909,43.31818182,8.272727273,5,14.13636364,21.77272727,88.95227273,0.456630824,0.329048843,0.730538922,92,12.18181818,28.5,40.68181818,7.454545455,4.272727273,16,22.31818182,88.08977273,114.6171338,104.4389118,1,0.491346154,0.391198044,101,10,32.66666667,42.66666667,6.5,6.222222222,15,21.66666667,86.97916667,0.462962963,0.334190231,0.780193237,97.94444444,11.44444444,30.61111111,42.05555556,8.333333333,3.555555556,12.88888889,23.38888889,94.09166667,116.1197605,104.0947067
ATL,1,MIA,0,1,88,93,-5,2006,11,2006,4,0.457564576,0.303571429,96,13.375,29.75,43.125,5.375,5.375,14.75,25.375,94.209375,0.486868687,0.32,0.713656388,98.5,12.375,31.125,43.5,7.625,4.875,15.25,25.125,91.228125,101.9006866,107.971089,1,0.487666034,0.336956522,98.55555556,10,33.55555556,43.55555556,7.222222222,3.888888889,14.11111111,22.88888889,87.81944444,0.454894434,0.313609467,0.7125,89.33333333,9.555555556,31.55555556,41.11111111,6.222222222,5.555555556,15.77777778,23,83.11111111,112.2252096,107.486631
PHI,1,DEN,0,1,104,108,-4,2012,1,2011,2,0.458690745,0.329768271,90.94117647,10.67647059,32.94117647,43.61764706,6.735294118,4.588235294,13.73529412,17.52941176,87.83676471,0.475161987,0.36381323,0.746585736,95.67647059,10.35294118,32.70588235,43.05882353,7.882352941,5.617647059,11.58823529,17.29411765,91.17720588,103.5342966,104.9346376,1,0.481076151,0.383091149,99.85714286,11.62857143,28.11428571,39.74285714,7.714285714,6.6,15.42857143,21.34285714,89.86357143,0.533210332,0.355421687,0.736842105,105.0857143,10.31428571,31.22857143,41.54285714,8.6,4.771428571,14.88571429,19.28571429,88.46214286,111.120826,118.791735
DET,1,NYK,0,1,116,125,-9,2010,11,2010,2,0.511563367,0.301282051,101.1176471,12.35294118,31.82352941,44.17647059,7.941176471,4.941176471,13.05882353,20.76470588,92.94264706,0.45814978,0.401639344,0.728773585,96.64705882,10.76470588,28.76470588,39.52941176,6.058823529,4.058823529,12.58823529,20.17647059,91.14117647,108.7957469,106.0410481,1,0.496019108,0.379310345,107.1666667,11.77777778,31.33333333,43.11111111,7.611111111,4.055555556,14.55555556,22.88888889,95.59305556,0.502420136,0.35520362,0.798839458,106.7777778,10.94444444,30.72222222,41.66666667,7.944444444,7.388888889,15.55555556,22.55555556,90.97638889,112.1071672,117.3686701
POR,1,DAL,0,1,112,115,-3,2015,12,2015,1,0.475189235,0.325167038,101.7368421,10.78947368,33.31578947,44.10526316,8.157894737,5.210526316,11.31578947,18.47368421,98.28421053,0.483754513,0.347222222,0.730858469,100.6315789,11.05263158,34.89473684,45.94736842,6.052631579,4.526315789,15.05263158,22.57894737,91.61710526,103.5129056,109.8392911,1,0.482851986,0.315280464,100.4736842,10.84210526,35.63157895,46.47368421,7.315789474,4.473684211,14.31578947,23.47368421,93.75263158,0.500917431,0.311111111,0.776344086,100.7894737,8.473684211,35.52631579,44,7.210526316,3.684210526,13.36842105,20.94736842,90.15131579,107.1689216,111.8003357
ATL,1,BOS,1,1,123,111,12,2013,1,2012,2,0.467362924,0.369894982,95.81395349,11.37209302,31.97674419,43.34883721,8.813953488,4.720930233,14.90697674,19.06976744,88.11162791,0.487415102,0.38038038,0.697929354,96.58139535,9.88372093,30.86046512,40.74418605,8.302325581,4.906976744,14.37209302,18.11627907,86.02267442,108.7415541,112.2743463,1,0.474654378,0.356890459,96.44186047,10.90697674,32.02325581,42.93023256,7.837209302,4.860465116,14.86046512,19.86046512,87.99186047,0.488541288,0.335243553,0.779888268,95.02325581,8.674418605,30.79069767,39.46511628,8.674418605,4.046511628,13.95348837,21.65116279,84.77034884,109.603161,112.0949213
ORL,1,MIN,1,1,104,101,3,2015,11,2015,4,0.473163842,0.31402439,101.1666667,11.83333333,35.33333333,47.16666667,7.916666667,7.25,15.08333333,18.91666667,95.67083333,0.450809465,0.347368421,0.775100402,101.1666667,12,35,47,8.416666667,5.916666667,14.41666667,22.08333333,98.10625,105.7445233,103.119492,1,0.486896552,0.347003155,103.3333333,9.75,32.75,42.5,7.083333333,5.916666667,14.83333333,22,92.59583333,0.47799511,0.315789474,0.798245614,102.9166667,10.08333333,35.66666667,45.75,7.166666667,4.75,14.5,22.58333333,93.12083333,111.5960941,110.5194863
ORL,0,CLE,1,0,100,84,16,2012,4,2011,2,0.506040268,0.366037736,95.46153846,9.923076923,31.30769231,41.23076923,6.692307692,3.153846154,13.07692308,17.69230769,83.96538462,0.487294469,0.362162162,0.708487085,95.84615385,11.23076923,30,41.23076923,7.461538462,3.923076923,12.61538462,16.38461538,88.44038462,113.6915396,108.3737415,1,0.510010537,0.367892977,101.4666667,11.93333333,32.26666667,44.2,9,6.066666667,12.53333333,19.46666667,92.41666667,0.431693989,0.326388889,0.763688761,89.13333333,12.8,28.6,41.4,6.066666667,3.066666667,15.26666667,19.4,88.72166667,109.792606,100.4639979
UTA,0,MEM,1,0,92,88,4,2018,2,2017,2,0.505700872,0.372670807,102.0555556,8.851851852,33.59259259,42.44444444,8.37037037,4.592592593,15,19.87037037,85.88240741,0.504501385,0.375316456,0.797101449,103.2037037,8.5,32.94444444,41.44444444,9.055555556,4.796296296,13.96296296,19.66666667,86.98888889,118.8317359,118.6400988,1,0.500354862,0.363943282,102.4259259,9.685185185,32.33333333,42.01851852,7.5,5.259259259,14.07407407,20.57407407,87.66898148,0.491891892,0.347463516,0.795918367,99.03703704,9.296296296,31.14814815,40.44444444,7.407407407,5.166666667,14.12962963,23.35185185,86.97407407,116.832572,113.8696078
MIN,0,HOU,1,0,112,108,4,2011,2,2010,1,0.49185766,0.37769447,108.25,11.23076923,31.17307692,42.40384615,9.365384615,5.692307692,14.07692308,21.21153846,94.86105769,0.461471861,0.382121807,0.773333333,102.9038462,13.42307692,31.51923077,44.94230769,7.288461538,5.692307692,16.59615385,22.86538462,94.68509615,114.1142663,108.6800883,1,0.492212675,0.363529412,104.7592593,11.64814815,31.35185185,43,7.407407407,5.814814815,13.38888889,22.46296296,94.91712963,0.484425986,0.359932088,0.791286015,104.8888889,11.35185185,30.77777778,42.12962963,7.148148148,4.833333333,13.01851852,20.62962963,95.0912037,110.3691817,110.3034611
POR,0,SAC,1,0,96,85,11,2013,11,2013,1,0.507317073,0.295238095,99.83333333,11.5,29.83333333,41.33333333,7.333333333,3,12,22,95.07083333,0.467741935,0.415492958,0.748031496,103.3333333,12.5,31.16666667,43.66666667,5,5,13.16666667,19.5,95.05416667,105.0094228,108.7099461,1,0.495548961,0.419847328,100.1666667,10.33333333,32.83333333,43.16666667,6,6.166666667,15.66666667,20.33333333,82.87916667,0.461325967,0.302325581,0.798449612,92.33333333,10.5,27.33333333,37.83333333,8.666666667,3.333333333,12.66666667,23.5,89.87916667,120.8586798,102.7305178
HOU,0,NYK,1,0,118,99,19,2016,11,2016,1,0.496376812,0.37414966,107.4,9.8,29.4,39.2,8.6,3.4,12,21,93.99,0.545833333,0.369318182,0.717557252,110.2,10.8,31.8,42.6,7.6,3.2,15,22.4,91.445,114.2674753,120.5095959,1,0.489795918,0.398230088,110.25,12.75,35.5,48.25,8.5,5,13.75,22.25,99.54375,0.467213115,0.333333333,0.696969697,96.75,8.5,31.5,40,6.5,6.25,14.25,22.25,89.50625,110.7553212,108.0930103
WAS,0,NOP,1,0,102,96,6,2014,1,2013,1,0.501019368,0.357043236,99.36363636,10.3030303,31.90909091,42.21212121,7.848484848,3.96969697,15.12121212,18.93939394,86.81363636,0.468433735,0.38362069,0.745937962,98.48484848,11.18181818,31.48484848,42.66666667,8.454545455,4.575757576,14.63636364,19.90909091,90.25984848,114.4562543,109.112579,1,0.508040201,0.350632911,102.8529412,11.5,31.85294118,43.35294118,7.058823529,5.970588235,14.47058824,19.88235294,91.03235294,0.474152542,0.379003559,0.76478318,101.7352941,12.88235294,30.38235294,43.26470588,8.617647059,6.205882353,13.11764706,21.76470588,96.3375,112.9850409,105.6030041
DEN,0,DET,1,0,101,94,7,2012,12,2012,2,0.463485177,0.391393443,100.6818182,12.27272727,29.09090909,41.36363636,9,6.590909091,13.77272727,21.81818182,93.99545455,0.498959056,0.328467153,0.676363636,100.6818182,14.13636364,31.04545455,45.18181818,7.863636364,6.590909091,15.31818182,19.81818182,94.875,107.1134968,106.1204935,1,0.469847581,0.34038055,97.29166667,12.45833333,30.29166667,42.75,8.166666667,5.916666667,12.83333333,21.33333333,93.509375,0.459016393,0.370666667,0.732348112,94.29166667,11.375,30.04166667,41.41666667,6.333333333,5.416666667,14.41666667,20.45833333,88.178125,104.0448262,106.9331727
